hexID,slope_IC,NO,NumSpecies,LAT,LON,country,GDP,BC20,AC,AS,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10,BC11,BC12,BC13,BC14,BC15,BC16,BC17,BC18,BC19,dx,dxx,dy,dyy,EL,BC21,HF,PC,RO,SL,TC,TP,TR,BD,CL,OC,pH,EC,CN,N2,BM,geometry
22392,0,0,0,64.90449316,126.7500115,Russia,12285.6585,5062,0.699501276,-0.173430637,-104,70,116,19431,213,-390,603,141,-343,155,-364,342,62,7,66,173,23,148,25,-0.031601265,-0.000431489,0.042951826,4.38E-05,333.25,614,0,-0.00023939,32.8125,3.013528109,-0.000144075,-0.6875,9.8125,,,,,,,,9,126.7500115|64.90449316
9166,0,0,0,-31.22014988,-54.74998854,Brazil,10016.80197,9240,0.699588239,-0.199254483,184,86,412,4328,286,79,207,241,225,241,123,1330,126,87,10,363,282,321,352,-0.000629689,-2.11E-06,0.002299923,-1.56E-06,140.75,1553,5.250081062,-2.65E-06,2.4375,0.187954992,-1.02E-06,-0.0625,0.796875,,,,,,,,3,-54.74998854|-31.22014988
14855,0,0,0,23.33894727,23.25001146,Libya,10114.65544,5,0.700509965,0.38837871,235,146,424,6966,393,49,344,282,143,313,130,1,1,0,332,2,0,0,0,0.00242012,-9.18E-06,0.005079064,3.91E-06,481.1875,3398,0.854929328,-6.58E-06,4.875,0.38441807,1.31E-06,-0.078125,1.625,1.4,25,14.36,6.3,1,11,1.4,6,23.25001146|23.33894727
3480,0,0,0,63.60574824,-133.4999885,Canada,48579.06446,4958,0.700514674,-0.42902416,-66,69,172,11926,144,-256,400,97,-90,97,-223,434,91,12,64,230,40,230,67,-0.06740731,0.000116963,0.080065519,0.000143701,1446,701,0,0.0001585,59.5,5.517362595,9.54E-05,3.375,18.734375,1.34,14,6.37,7.6,1,11,0.8,9,-133.4999885|63.60574824
7966,0.993793103,601,22,-33.81812863,-71.24998854,Chile,14684.84739,2797,0.700842738,-0.62083596,162,103,422,4929,288,44,244,96,228,228,96,441,120,0,111,343,1,1,343,-0.074329711,5.96E-05,0.079754017,-0.000249889,175.6875,1604,16.95654106,-0.000279126,68.6875,6.070030212,0.00010429,-4.171875,21,,,,,,,,8,-71.24998854|-33.81812863
22987,0,0,0,53.21509958,135.0000115,Russia,12285.6585,10966,0.700855017,-0.387923896,-49,79,155,15133,200,-309,509,142,-240,143,-267,675,126,8,73,374,29,335,43,-0.274306267,-0.000324258,0.235027313,-7.85E-05,814.8125,627,0,-0.000781984,196.1875,16.47432327,0.000418713,-3.9375,57.59375,,,,,,,,9,135.0000115|53.21509958
22880,0,0,0,58.41054921,133.5000115,Russia,12285.6585,5948,0.700988352,-0.688328028,-70,78,134,18249,225,-358,584,151,-206,167,-327,446,75,11,59,215,36,210,60,-0.291396528,-0.000119438,0.166113213,-0.000119936,522.625,665,0,-8.00E-05,145.8125,12.94307137,-0.000139858,-3.0859375,41.1796875,1.2,36,19.05,6.2,0,11,2.02,9,133.5000115|58.41054921
4192,0,0,0,72.69615684,-123.7499885,Canada,48579.06446,3873,0.701155305,0.200715095,-148,60,123,15257,115,-377,492,58,-317,69,-338,131,30,3,77,82,10,57,11,0.008580493,-8.70E-05,0.012903901,2.24E-05,128.875,340,0,-6.04E-05,9.6875,0.891231,-4.22E-06,0.296875,3.578125,,,,,,,,9,-123.7499885|72.69615684
8137,0.961509434,532,71,-14.33297569,-68.99998854,Peru,6426.993309,10317,0.701691568,-0.129613385,130,66,599,1224,175,65,110,140,109,142,109,1703,254,30,57,760,96,646,96,-0.06834051,0.000261502,0.292564392,0.000750874,2552.9375,1223,2,0.000660082,219.75,18.48906136,0.000331769,19.9140625,79.1328125,,,,,,,,1,-68.99998854|-14.33297569
22817,0.996404834,3322,78,36.22007128,133.2764048,Japan,40746.26067,15938,0.701949537,-0.413892299,142,22,95,7174,264,28,235,223,63,249,45,1976,246,124,26,698,380,566,435,-0.043209147,0.000166242,0.069414981,-0.000109545,158,1082,14.53680229,-0.000101012,69.0625,5.126182079,0.000158635,-0.0078125,21.1328125,1.31,21,56.45,7.4,2,11,2.75,4,133.2764048|36.22007128
20961,1,2426,3,28.53497671,107.2500115,China,8599.066028,13745,0.702097893,0.590966344,120,65,245,6827,248,-19,267,180,29,213,23,1635,263,34,59,760,103,634,107,0.109277867,7.57E-05,0.110982604,0.000193831,1574.625,896,14.28567028,6.84E-05,106.75,9.24087429,0.000191755,5.0546875,32.0703125,,,,,,,,1,107.2500115|28.53497671
19652,0,0,0,25.93696822,89.25001146,Bangladesh,1597.589547,16447,0.702550471,0.213725209,249,72,355,4000,325,121,204,285,201,287,178,2510,569,3,100,1672,17,1413,25,0.000823605,-3.35E-06,0.00426494,-3.91E-07,37.3125,1578,28.4192543,1.23E-06,3.4375,0.303007305,-4.97E-06,-0.0625,1.140625,1.47,18,16.82,5.8,1,12,1.48,1,89.25001146|25.93696822
8196,0,0,0,-2.641666747,-68.24998854,Brazil,10016.80197,26669,0.702868879,0.594097018,251,42,656,395,285,221,64,252,252,256,243,3117,304,187,16,903,574,698,721,0.007891066,8.15E-06,0.011123506,3.65E-05,97.0625,1208,2.001062155,4.94E-05,10.0625,0.827538073,-4.82E-06,0.890625,3.53125,,,,,,,,1,-68.24998854|-2.641666747
23258,0,0,0,49.31839734,138.7500115,Russia,12285.6585,12809,0.702917039,-0.016180128,-33,79,166,13624,192,-282,474,143,-214,143,-233,1013,175,21,63,522,65,522,78,-0.014341261,-0.000182585,0.134670451,0.000116421,994.625,667,1,-1.32E-06,132.6875,10.70331478,-8.40E-05,0.7734375,44.3671875,,,,,,,,9,138.7500115|49.31839734
8125,0,0,0,-45.5087941,-68.99998854,Argentina,12114.30162,909,0.703041434,-0.058827598,119,90,380,5166,246,8,238,91,111,188,46,151,22,5,37,58,21,28,53,-1.77E-08,4.64E-10,0.00148459,-2.33E-06,260.8125,1671,1.434229851,4.97E-06,1.5625,0.110930853,-2.02E-06,-0.046875,0.5625,1.3,37,18.67,5.7,0,11,1.46,6,-68.99998854|-45.5087941
18295,0,0,0,40.22582068,70.50001146,Tajikistan,913.195196,909,0.703242421,0.108025268,139,96,290,8159,305,-26,331,177,218,245,23,161,24,4,47,71,13,20,34,0.011631728,-0.000160374,0.04045875,-6.85E-05,736.5,1660,9.950264931,-0.000103754,39.875,3.398106813,-0.000123974,-3.265625,11.953125,,,,,,,,6,70.50001146|40.22582068
5977,0.997540107,1865,28,37.62788721,-98.99998854,United States,59704.09773,3403,0.70353657,0.09855181,132,109,283,9592,327,-60,387,218,-2,263,-2,654,102,16,51,296,51,232,51,-0.00029735,-2.06E-05,0.004426096,-6.04E-06,642.5625,1862,21.02977753,-5.25E-06,4.375,0.355613858,-2.14E-05,-0.3828125,1.3203125,,,,,,,,6,-98.99998854|37.62788721
15611,0,0,0,5.152560042,33.75001146,S. Sudan,1341.580647,3722,0.704176903,0.226215705,272,84,633,1012,344,212,132,260,268,289,260,799,126,7,55,364,35,107,364,0.000879387,-9.37E-06,0.002305955,4.71E-06,513.3125,2122,9.754930496,-1.49E-06,2.625,0.195852056,-4.74E-06,-0.09375,0.984375,,,,,,,,3,33.75001146|5.152560042
21596,0,0,0,-20.89237252,116.6296108,Australia,58783.83623,914,0.704223573,0.08319167,270,74,420,3700,345,169,176,310,265,310,212,259,65,0,90,171,1,171,62,0.000504599,-7.09E-06,0.001761268,-1.57E-06,22.0625,3094,7.92981863,-5.05E-06,1.6875,0.14581807,-2.70E-06,-0.15625,0.53125,,,,,,,,6,116.6296108|-20.89237252
20909,0.997756161,7803,118,35.02993402,106.5000115,China,8599.066028,5830,0.704523027,0.254835248,88,99,284,8502,254,-93,347,196,-36,199,-36,530,105,3,83,313,11,270,11,0.068543442,-0.000138333,0.176850632,-0.000380242,1562,1006,14.22710228,-0.00039694,135.4375,12.22482586,-0.000107404,-9.4921875,44.0546875,,,,,,,,4,106.5000115|35.02993402
22743,0,0,0,-14.33297569,132.0000115,Australia,58783.83623,4168,0.704747319,0.336331517,273,93,484,2504,363,170,192,281,242,304,229,1090,286,1,115,822,4,245,5,0.007438939,1.65E-06,0.011320262,5.10E-06,142.3125,2427,0.251904547,3.57E-06,10.1875,0.893908739,3.17E-06,0.1328125,3.1796875,1.44,18,6.45,8.2,4,9,0.76,3,132.0000115|-14.33297569
16606,0,0,0,41.52477935,47.25001146,Russia,12285.6585,9278,0.705109239,-0.390237868,-27,89,269,8129,145,-186,331,41,-133,89,-133,765,99,35,31,293,110,173,119,-0.177779928,-0.000142291,0.372454315,-0.000570658,3062.875,821,4.348989964,-5.86E-05,266.25,24.74892426,-0.000614882,-13.0703125,90.2265625,,,,,,,,4,47.25001146|41.52477935
9935,0,0,0,-15.63200362,-44.24998854,Brazil,10016.80197,5548,0.705306768,-0.572155118,241,80,573,1287,308,168,140,244,217,257,217,874,212,1,99,586,4,151,4,-0.056864083,-7.10E-06,0.090958461,0.000263824,664.125,1659,9.459657669,0.000270769,78.9375,6.762143612,-2.92E-05,5.125,22.359375,1.16,19,37.88,6.4,1,12,2.6,2,-44.24998854|-15.63200362
12453,0,0,0,12.94676504,-9.749988541,Mali,796.1954465,3711,0.705442488,0.610915899,284,104,463,2786,401,176,225,263,272,332,252,942,273,0,121,762,0,99,1,0.009884051,-8.97E-06,0.011457107,-1.22E-05,306,2460,14.95581245,-5.97E-06,10.5625,0.922496378,-1.52E-05,-0.4140625,3.1015625,,,,,,,,3,-9.749988541|12.94676504
21185,0,0,0,44.12267904,110.2500115,Mongolia,4078.593988,745,0.705705822,-0.661327243,58,116,219,14198,311,-217,528,235,-125,241,-149,106,30,1,112,86,3,75,4,-0.005856214,-4.12E-06,0.004691102,1.36E-06,832.5625,1542,4.648497105,-2.52E-06,4.375,0.372764975,-2.38E-07,-0.015625,1.203125,,,,,,,,6,110.2500115|44.12267904
973,0,0,0,63.26299532,-168.7311911,United States,59704.09773,,0.705919027,-0.34478572,-23,20,85,7813,92,-145,237,70,29,84,-126,425,90,14,72,261,44,194,59,-0.002090967,2.28E-05,0.002018556,-5.79E-06,0.75,,0,1.70E-05,1.75,0.157972977,-8.06E-09,-0.0234375,0.6015625,1.48,26,20.6,6.2,0,11,1.94,9,-168.7311911|63.26299532
17911,0,0,0,33.73095063,65.25001146,Afghanistan,532.0188707,1678,0.706088722,-0.653820515,84,131,335,8628,288,-103,391,62,202,202,-36,180,38,0,88,106,0,0,66,-0.154447854,3.94E-05,0.156298578,-0.000114121,2545.75,1542,8.344216347,2.86E-05,139.0625,11.80631924,-0.000113111,-1.734375,41.875,1.47,13,12.43,5.6,0,16,0.9,6,65.25001146|33.73095063
8891,0,0,0,-37.71506428,-58.49998854,Argentina,12114.30162,6451,0.706257045,-0.620362163,139,83,385,4704,249,34,215,203,82,203,74,897,101,50,24,301,153,301,157,-0.009611828,-1.67E-05,0.007500604,-5.84E-06,127.4375,1309,10.41993713,-3.67E-05,7.4375,0.63311857,1.42E-05,-0.328125,2.078125,,,,,,,,6,-58.49998854|-37.71506428
7919,0,0,0,-14.33297569,-71.99998854,Peru,6426.993309,6512,0.706394732,-0.124150738,78,87,606,1324,136,-7,143,89,54,90,54,774,175,3,91,481,13,448,13,-0.0111234,-0.000218184,0.04094274,-6.63E-05,3715.625,1450,12.52344608,-0.000186955,50.6875,3.796029091,-9.56E-05,-5.453125,17.8125,,,,,,,,1,-71.99998854|-14.33297569
2119,0,0,0,67.50189313,-152.2499885,United States,59704.09773,5534,0.706798553,0.175330803,-100,63,148,13487,138,-292,430,75,-39,94,-260,374,65,13,47,174,41,126,80,0.051437631,-0.000463112,0.345650315,0.000494715,1017.0625,596,0,0.000266647,218.3125,20.92893219,-0.0001963,8.640625,74.8125,1.23,27,22.74,5,1,11,2.02,9,-152.2499885|67.50189313
14800,0,0,0,22.03993254,22.50001146,Libya,10114.65544,5,0.706957579,0.314096004,235,144,427,6834,388,50,338,144,144,311,130,0,0,0,331,0,0,0,0,0.005594027,-2.43E-05,0.009008336,-9.40E-06,566.6875,3488,0.266200513,-3.55E-05,9.6875,0.734221637,1.83E-06,-0.609375,3.21875,1.4,25,14.36,6.3,1,11,1.4,6,22.50001146|22.03993254
24520,0,0,0,70.8795575,156.07483,Russia,12285.6585,5949,0.706988752,-0.471815884,-125,42,106,13399,83,-317,400,48,-194,48,-294,143,24,5,50,66,15,66,25,-0.002460911,-4.31E-05,0.001613295,-6.94E-06,8.9375,280,0,-4.25E-05,1.125,0.121285729,-7.54E-06,-0.234375,0.390625,,,,,,,,9,156.07483|70.8795575
7611,0.999802211,65064,86,35.02993402,-76.49998854,United States,59704.09773,,0.707105994,-0.707107544,183,39,184,6011,282,69,214,265,157,265,102,1385,173,80,25,503,256,503,310,-8.22E-05,-5.76E-07,6.76E-05,-3.90E-07,0,,5.038534164,-1.20E-06,0.125,0.00546898,2.33E-07,-0.015625,0.015625,,,,,,,,5,-76.49998854|35.02993402
16826,0,0,0,46.72055284,50.25001146,Kazakhstan,10597.26442,1202,0.707105994,-0.707107544,107,60,156,11397,308,-78,386,222,-48,260,-48,147,17,7,24,44,22,43,22,-4.90E-05,-4.11E-07,3.37E-05,-1.94E-07,-27,1305,1.265545368,0,0.0625,0.002734492,0,-0.0078125,0.0078125,,,,,,,,,50.25001146|46.72055284
25500,0,0,0,68.8005379,169.5000115,Russia,12285.6585,,0.707106888,0.70710665,-98,48,115,13680,126,-293,419,79,-166,87,-271,217,37,8,51,109,24,89,40,9.29E-05,-1.47E-06,3.36E-05,-1.93E-07,0,,0.250062644,-1.84E-06,0.0625,0.002734492,1.71E-07,-0.0078125,0.0078125,,,,,,,,9,169.5000115|68.8005379
22141,0,0,0,-20.82809541,123.7500115,Australia,58783.83623,1122,0.707488418,-0.089417875,264,114,435,5035,379,116,262,311,235,320,183,385,98,4,94,271,12,208,42,-0.000864682,2.70E-05,0.006570936,-7.83E-07,308.3125,3313,0,5.64E-06,6.1875,0.511520147,2.06E-05,0.4609375,2.1953125,1.33,34,15.85,4.9,0,13,1.38,6,123.7500115|-20.82809541
18032,0,0,0,64.90449316,66.75001146,Russia,12285.6585,8515,0.707558155,0.082866333,-37,68,150,12988,203,-248,452,135,-146,147,-208,535,74,22,42,219,70,209,71,0.001267424,1.93E-05,0.004439813,2.90E-05,27.75,582,0,-1.10E-07,4.4375,0.298084915,4.83E-05,0.65625,2.078125,,,,,,,,9,66.75001146|64.90449316
14757,0.999994294,71290,53,51.9162083,21.75001146,Poland,14583.85885,6111,0.707599103,-0.019886509,82,70,249,7631,233,-48,281,182,-19,184,-19,545,76,26,36,223,80,204,80,0.001689366,6.34E-05,0.011829793,-2.00E-05,145.125,834,22.77841377,9.40E-06,9.8125,0.838201165,3.40E-05,0.0859375,3.2890625,,,,,,,,4,21.75001146|51.9162083
22882,0,0,0,63.60574824,133.5000115,Russia,12285.6585,4490,0.707702518,-0.458773166,-106,72,113,20757,223,-411,634,168,-366,168,-384,294,59,6,76,167,18,167,21,-0.029850848,6.92E-05,0.024524273,3.34E-05,314.4375,616,0,4.77E-05,19.8125,1.698470235,5.48E-05,0.953125,6.359375,1.43,22,6.38,8,11,12,0.73,9,133.5000115|63.60574824
5920,0.999529412,5942,21,31.13297134,-99.74998854,United States,59704.09773,2976,0.707812548,-0.173450738,186,107,341,7203,335,21,314,216,101,281,82,559,80,22,41,212,73,140,76,-0.00629084,-5.29E-07,0.011635073,-1.68E-05,620.8125,2110,4.259272575,-2.16E-05,10.9375,0.890957355,4.31E-06,-0.34375,3.28125,1.37,20,31.63,6.7,1,12,1.5,6,-99.74998854|31.13297134
17251,0,0,0,18.1428733,56.25001146,Oman,20929.37742,374,0.707893014,0.418794543,262,55,390,2487,332,191,141,241,288,300,224,39,10,0,91,23,2,4,14,0.024948461,6.00E-06,0.030696031,-8.62E-06,161.3125,2858,2.250785112,-5.26E-05,28.9375,2.597346067,5.01E-05,-0.0625,9.171875,,,,,,,,6,56.25001146|18.1428733
9170,0,0,0,-20.82809541,-54.74998854,Brazil,10016.80197,8345,0.708786547,0.652294099,233,84,545,2108,298,144,154,252,197,254,197,1557,215,28,47,639,109,598,109,0.005692299,-1.33E-06,0.006164487,8.22E-06,481.0625,1719,6.159808636,2.60E-06,5.25,0.483772367,4.30E-06,0.140625,1.53125,1.51,20,11.66,7,2,10,1.15,3,-54.74998854|-20.82809541
14399,0,0,0,-28.62215574,17.25001146,South Africa,7031.901929,308,0.709085166,0.32909587,183,132,545,3668,304,61,243,142,195,230,130,50,8,1,55,23,4,10,22,0.011580691,-9.89E-05,0.035662867,-0.000110981,622.25,2529,2.006462812,-0.00010169,34.8125,2.551312685,-0.000107145,-3.7578125,10.0234375,,,,,,,,6,17.25001146|-28.62215574
13379,1,215,1,11.64773379,3.000011459,Benin,1165.075738,3357,0.70941776,0.238493741,286,103,483,2401,395,182,213,267,258,328,258,815,230,0,116,638,0,49,0,0.001341218,-6.05E-07,0.006339297,-1.35E-05,223.875,2558,5.153661728,-1.19E-05,4.625,0.408065349,-2.25E-06,-0.28125,1.53125,1.35,29,16.75,6.4,2,11,1.41,3,3.000011459|11.64773379
16211,0,0,0,6.451596612,42.00001146,Ethiopia,673.2230294,1543,0.709664047,0.622801125,274,88,621,1153,346,205,141,271,279,288,255,480,131,2,104,313,8,31,240,0.004881634,7.85E-06,0.005764624,4.32E-06,460.4375,2507,3.259943962,3.93E-06,5.25,0.457803428,8.24E-06,0.2421875,1.4921875,,,,,,,,3,42.00001146|6.451596612
8664,0,0,0,80.48409451,-62.24998854,Greenland,49856.71957,7298,0.709863126,0.018589716,-195,41,99,13630,31,-376,407,1,-349,8,-349,119,23,3,70,65,10,59,10,0.004063904,8.45E-05,0.023642534,6.47E-05,657.1875,226,0,0.000100035,12,1.382444143,4.44E-05,1.359375,4.59375,,,,,,,,9,-62.24998854|80.48409451
12290,0,0,0,14.24579478,-11.99998854,Mali,796.1954465,2483,0.709948421,0.064550057,301,104,477,2732,411,194,217,287,282,347,264,602,194,0,134,544,0,22,1,0.000729725,-1.85E-06,0.005727957,-1.00E-05,76.9375,2693,4.260786533,-1.58E-05,5.25,0.44230479,3.99E-06,-0.234375,1.625,,,,,,,,3,-11.99998854|14.24579478
20261,0,0,0,50.61730732,97.50001146,Russia,12285.6585,3248,0.710165083,-0.413248271,-10,96,206,12928,214,-254,468,158,-121,158,-192,243,72,3,105,183,9,183,15,-0.001695701,9.58E-07,0.003101375,3.88E-07,1305.6875,732,1.633939147,-3.47E-06,2.8125,0.206563324,4.82E-06,0.015625,0.890625,1.06,28,61.74,4.9,1,13,3.12,5,97.50001146|50.61730732
8270,0.999991823,220117,38,48.01947899,-67.49998854,Canada,48579.06446,15007,0.710200131,0.346261233,22,74,200,9891,197,-173,370,147,-120,151,-120,1257,137,77,15,383,250,373,250,0.052986015,7.76E-05,0.116489008,0.000202664,516.5,757,0,9.64E-05,81.25,7.754685879,0.00018165,4.78125,28.046875,,,,,,,,4,-67.49998854|48.01947899
6578,0.999818376,9356,62,41.52477935,-90.74998854,United States,59704.09773,7515,0.710676014,0.194621056,100,90,233,10123,289,-96,385,198,-38,231,-44,941,118,34,37,346,104,342,119,0.001257975,1.24E-05,0.002566088,-4.52E-12,239.75,1210,16.10116386,9.81E-06,2.6875,0.203716025,2.60E-06,0.140625,0.84375,1.44,4,6.28,5.7,0,13,0.52,6,-90.74998854|41.52477935
4513,1,84724,10,57.11170632,-119.2499885,Canada,48579.06446,5169,0.711109042,-0.48230347,-8,87,227,10746,183,-202,385,127,-23,127,-160,523,94,22,56,274,70,274,89,-0.004951391,1.05E-05,0.003906183,6.58E-06,1010.875,901,0,-9.99E-06,4.25,0.311201572,2.70E-05,0.1953125,1.2734375,1.32,27,17.99,5,1,12,1.4,9,-119.2499885|57.11170632
3097,1,1145,4,59.70937678,-138.7499885,United States,59704.09773,31877,0.7112149,0.673573077,-29,51,206,6897,95,-152,247,-6,39,62,-121,3415,499,144,35,1414,493,724,924,0.473522246,0.000294732,0.260631293,-0.000285603,1121.875,532,0.000613795,0.000256533,231.875,19.83479309,-0.000307905,-4.25,63.703125,1.3,15,26.43,6.4,2,13,1.71,5,-138.7499885|59.70937678
5275,1,44269,9,54.51398033,-108.7499885,Canada,48579.06446,5202,0.711841345,-0.012964129,16,91,216,11686,225,-196,421,163,-137,163,-150,458,83,14,62,243,48,219,63,0.001679489,-3.95E-05,0.026310574,4.13E-05,569.25,851,0,7.36E-05,18.0625,1.65760076,-7.19E-05,0.5625,6.203125,1.32,27,17.99,5,1,12,1.4,9,-108.7499885|54.51398033
7231,0.999918595,62664,100,38.92685654,-81.74998854,United States,59704.09773,9232,0.712083399,0.414280057,129,83,260,8206,287,-31,318,235,154,236,15,987,105,63,14,302,199,277,234,0.042467192,2.94E-05,0.044724036,4.48E-05,205.5,1202,23.06929398,-6.39E-05,44.8125,3.432592154,0.000138539,1.2578125,13.6953125,,,,,,,,4,-81.74998854|38.92685654
15085,0,0,0,54.51398033,26.25001146,Belarus,6759.411967,8509,0.712198853,-0.609915018,64,68,227,8234,224,-77,301,174,-47,174,-47,636,81,31,28,241,101,241,101,-0.005500451,-1.77E-05,0.003874157,-2.52E-06,154,760,14.762187,-8.66E-06,3.5625,0.310133606,-1.16E-05,-0.171875,1.109375,,,,,,,,4,26.25001146|54.51398033
7290,0.99974359,390,4,50.61730732,-80.99998854,Canada,48579.06446,10228,0.712253332,-0.045064405,9,90,195,12587,234,-227,461,170,-170,170,-170,701,86,29,34,255,100,255,100,-0.000582852,4.78E-07,0.001786661,-4.46E-06,58.75,724,0,-5.24E-06,1.8125,0.133046806,1.26E-06,-0.0859375,0.6328125,,,,,,,,9,-80.99998854|50.61730732
20309,0,0,0,33.73095063,98.25001146,China,8599.066028,6056,0.712303162,0.623863459,-30,115,326,7766,131,-223,354,70,-120,73,-141,440,103,3,98,291,10,273,11,0.076556198,-4.86E-05,0.080194727,6.79E-05,4458.375,828,8.863794327,-6.30E-06,64.3125,6.060027122,2.67E-05,0.6796875,19.3203125,,,,,,,,7,98.25001146|33.73095063
23565,0,0,0,-3.419889673,143.2806026,Papua New Guinea,2527.039526,13681,0.712380946,0.37837863,249,32,759,216,270,227,43,251,246,252,246,1943,224,111,22,642,338,537,343,0.111835971,7.00E-06,0.209037527,0.000698358,264.9375,1384,14.08098984,0.000622273,181.6875,14.12825775,5.01E-05,14.0390625,65.2890625,1.49,13,4.92,7.2,0,10,0.53,1,143.2806026|-3.419889673
15679,0,0,0,40.22582068,34.50001146,Turkiye,10687.42346,3205,0.713137627,-0.668633759,110,103,315,7907,285,-42,327,4,220,220,4,445,58,9,44,164,32,32,164,-0.128395438,3.31E-05,0.110906944,-5.06E-06,978.6875,1397,8.801020622,-8.86E-05,96.75,8.584004402,0.000117279,0.2890625,28.0703125,,,,,,,,4,34.50001146|40.22582068
5599,0.99969697,988,10,46.72055284,-104.2499885,United States,59704.09773,2719,0.713580847,0.388739973,67,106,257,10508,288,-126,413,160,-65,215,-76,336,67,8,67,187,25,114,26,0.009319428,7.39E-05,0.018081162,4.89E-05,901.375,1400,7.00982666,2.39E-05,14.125,1.252107143,9.89E-05,1.6875,4.828125,,,,,,,,6,-104.2499885|46.72055284
17088,0,0,0,19.4418954,54.00001146,Oman,20929.37742,237,0.714791715,-0.213496581,293,134,435,5900,441,133,308,248,364,364,203,46,17,0,126,40,0,0,10,-0.010570578,-8.58E-05,0.026220119,3.92E-07,155.0625,3702,1.952300072,-0.000170648,27.75,2.084492683,8.57E-05,-1.53125,8.5,1.13,11,53.97,5.1,1,17,3.51,6,54.00001146|19.4418954
5445,0,0,0,71.3976804,-106.4999885,Canada,48579.06446,3182,0.714850843,0.599909723,-149,58,117,15289,122,-372,494,66,-340,68,-340,115,27,2,80,73,7,51,7,0.015264468,-1.70E-05,0.007158594,6.36E-06,84.9375,311,0,-1.60E-05,5.8125,0.529875875,5.32E-06,0.09375,1.78125,,,,,,,,9,-106.4999885|71.3976804
25118,0,0,0,67.50189313,164.2500115,Russia,12285.6585,4986,0.715029716,-0.587104559,-110,62,122,16126,159,-349,508,95,-164,113,-317,228,42,7,51,106,23,104,51,-0.173822701,-0.000313108,0.089909434,9.18E-05,514.9375,469,0.25113976,-0.000303589,73.3125,6.808016777,9.57E-05,0.9296875,21.8203125,,,,,,,,9,164.2500115|67.50189313
21084,0,0,0,64.90449316,108.7500115,Russia,12285.6585,6146,0.715365827,0.415953368,-87,72,124,17546,205,-374,579,134,-315,148,-333,330,60,7,68,173,23,162,30,0.014811327,-9.10E-05,0.010662282,-1.99E-05,375.0625,551,0.250006646,-7.81E-05,9,0.777155161,-3.27E-05,-0.734375,2.875,,,,,,,,9,108.7500115|64.90449316
6083,0.998671024,4584,51,29.83397585,-97.49998854,United States,59704.09773,5156,0.715403616,-0.121483415,204,93,331,6463,339,58,282,230,289,289,111,839,99,45,27,287,141,141,171,-0.004656197,-3.65E-05,0.0132612,-1.72E-05,166.1875,1770,4.251302242,-3.31E-05,12.5,1.04201889,-2.05E-05,-0.8984375,3.6015625,,,,,,,,6,-97.49998854|29.83397585
12833,0,0,0,9.049667327,-4.499988541,Ivory Coast,2091.00392,5163,0.715687156,0.635281503,267,77,468,1748,358,194,164,246,265,296,245,911,154,5,65,433,20,110,363,0.013609188,-2.58E-06,0.014274189,9.22E-06,305.0625,1987,4.736821175,4.37E-06,13.375,1.168029428,2.26E-06,0.1328125,3.8828125,,,,,,,,3,-4.499988541|9.049667327
14277,0,0,0,79.18670114,15.00001146,Norway,88001.95656,55967,0.715791404,0.426954478,-121,33,144,7246,-3,-230,227,-96,-115,-17,-204,363,37,20,19,109,62,89,97,0.543577194,0.002509805,0.382710397,0.000761775,1066.625,106,0,0.001164161,229.0625,21.96998405,0.001210259,17.25,77.8125,,,,,,,,9,15.00001146|79.18670114
